,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1,id, name,is_claimed,is_closed,url,phone,review_count,rating,categories,snippet_text,address,city,state,country,postal_code,neighborhoods,display_address,deals,menu_provider,reservation_url,is_claimed_binary,is_closed_binary,review_count_range,there_is_deal
108,108,143,143,jakes-american-grille-washington,Jake's American Grille,False,False,https://www.yelp.com/biz/jakes-american-grille-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2029665253.0,177,3.0,"[Category(name='American (New)', alias='newamerican'), Category(name='Bars', alias='bars')]","Irish coffee just the way I like it, and Boggle! (and other games) downstairs, such fun. Great for listening to live music and hanging out.. oh, and super...",['5018 Connecticut Ave NW'],Washington,DC,US,20008.0,['Chevy Chase'],"['5018 Connecticut Ave NW', 'Chevy Chase', 'Washington, DC 20008']",,yelp,,0.0,0.0,Level 5,False
109,109,144,144,terasol-washington,Terasol,False,False,https://www.yelp.com/biz/terasol-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2022375555.0,81,4.0,"[Category(name='French', alias='french'), Category(name='Soup', alias='soup'), Category(name='Sandwiches', alias='sandwiches')]",Charming spot for brunch in this neighborhood - with no lines and plenty of seating. The gallery area is located at the front of the restaurant and carries...,['5010 Connecticut Ave NW'],Washington,DC,US,20008.0,['Chevy Chase'],"['5010 Connecticut Ave NW', 'Chevy Chase', 'Washington, DC 20008']",,single_platform,,0.0,0.0,Level 4,False
110,110,145,145,chef-geoffs-washington,Chef Geoff's,False,False,https://www.yelp.com/biz/chef-geoffs-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2022377800.0,253,3.5,"[Category(name='American (New)', alias='newamerican')]","Came here on a girl's night for restaurant week and the food and drinks were flavorful and delicious!

I had crispy brussels sprouts, grilled artichoke,...",['3201 New Mexico Ave NW'],Washington,DC,US,20016.0,,"['3201 New Mexico Ave NW', 'Washington, DC 20016']",,single_platform,,0.0,0.0,Level 6,False
111,111,146,146,wagshals-washington-3,Wagshal's,False,False,https://www.yelp.com/biz/wagshals-washington-3?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2023635698.0,58,3.0,"[Category(name='American (New)', alias='newamerican'), Category(name='Grocery', alias='grocery')]","The food is mostly pretty good.  However, they are VERY heavy handed with onions in everything... I learned to never order anything with onion and pick them...",['3201 New Mexico Ave NW'],Washington,DC,US,20016.0,,"['3201 New Mexico Ave NW', 'Washington, DC 20016']",,,,0.0,0.0,Level 3,False
112,112,148,148,bucks-fishing-and-camping-washington,Buck's Fishing & Camping,False,False,https://www.yelp.com/biz/bucks-fishing-and-camping-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2023640777.0,206,3.5,"[Category(name='American (Traditional)', alias='tradamerican')]",Amazing dinner spot situated right next to Politics and Prose. The atmosphere inside is warm and homey. The fried chicken and biscuits are simply amazing...,['5031 Connecticut Ave NW'],Washington,DC,US,20008.0,['Chevy Chase'],"['5031 Connecticut Ave NW', 'Chevy Chase', 'Washington, DC 20008']",,single_platform,,0.0,0.0,Level 6,False
113,113,149,149,parthenon-restaurant-washington-2,Parthenon Restaurant,False,False,https://www.yelp.com/biz/parthenon-restaurant-washington-2?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2029667600.0,92,3.5,"[Category(name='Greek', alias='greek'), Category(name='Lounges', alias='lounges'), Category(name='Sandwiches', alias='sandwiches')]","Day old bread. 

This is more for the management/owner than other yelpers. You have a nice place to eat on a sunny day; wine, food and service is good. Why...",['5510 Connecticut Ave NW'],Washington,DC,US,20015.0,['Chevy Chase'],"['5510 Connecticut Ave NW', 'Chevy Chase', 'Washington, DC 20015']",,single_platform,,0.0,0.0,Level 4,False
114,114,151,151,blue-44-restaurant-and-bar-washington,Blue 44 Restaurant & Bar,False,False,https://www.yelp.com/biz/blue-44-restaurant-and-bar-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2023622583.0,160,4.0,"[Category(name='American (New)', alias='newamerican')]","If you are in the Chevy Chase area, and need a place with some dining options, Blue 44 is the place for you. Burgers, seafood, and even a bison dining...",['5507 Connecticut Ave NW'],Washington,DC,US,20015.0,['Chevy Chase'],"['5507 Connecticut Ave NW', 'Chevy Chase', 'Washington, DC 20015']",,single_platform,,0.0,0.0,Level 5,False
115,115,152,152,macon-bistro-and-larder-washington,Macon Bistro & Larder,False,False,https://www.yelp.com/biz/macon-bistro-and-larder-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2022487807.0,120,4.0,"[Category(name='Southern', alias='southern'), Category(name='Wine Bars', alias='wine_bars'), Category(name='Cocktail Bars', alias='cocktailbars')]","Finally got my act together to get up to Macon for dinner.  This place is a gem, start to finish.  It has a warm, welcoming interior, friendly and kind...",['5520 Connecticut Ave NW'],Washington,DC,US,20015.0,['Chevy Chase'],"['5520 Connecticut Ave NW', 'Chevy Chase', 'Washington, DC 20015']",,single_platform,,0.0,0.0,Level 5,False
116,116,153,153,avalon-theatre-washington,Avalon Theatre,False,False,https://www.yelp.com/biz/avalon-theatre-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2029666000.0,71,4.5,"[Category(name='Cinema', alias='movietheaters')]",My first movie theater from a child .. I grew up 5 blocks from the Avalon .. I watch it closed  now it's been restored as a historical independent movie...,['5612 Connecticut Ave NW'],Washington,DC,US,20015.0,['Chevy Chase'],"['5612 Connecticut Ave NW', 'Chevy Chase', 'Washington, DC 20015']",,,,0.0,0.0,Level 4,False
117,117,154,154,the-grilled-oyster-company-washington-2,The Grilled Oyster Company,False,False,https://www.yelp.com/biz/the-grilled-oyster-company-washington-2?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2023621719.0,35,4.0,"[Category(name='Bars', alias='bars'), Category(name='Seafood', alias='seafood'), Category(name='Breakfast & Brunch', alias='breakfast_brunch')]","We went here for a friend's birthday, and it was our first time being here. Our server was so quick and polite and patient with us. He explained what was in...",['3701 Newark St NW'],Washington,DC,US,20016.0,,"['3701 Newark St NW', 'Washington, DC 20016']",,,,0.0,0.0,Level 2,False
118,118,155,155,la-piquette-washington,La Piquette,False,False,https://www.yelp.com/biz/la-piquette-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2026862015.0,77,4.0,"[Category(name='French', alias='french')]","This restaurant reminds me of France (without the attitude)

Everything is fabulous from salads to desserts
Open all day with a few tables outside

Super...",['3714 Macomb St NW'],Washington,DC,US,20016.0,,"['3714 Macomb St NW', 'Washington, DC 20016']",,single_platform,,0.0,0.0,Level 4,False
119,119,156,156,barcelona-wine-bar-cathedral-heights-washington-2,Barcelona Wine Bar Cathedral Heights,False,False,https://www.yelp.com/biz/barcelona-wine-bar-cathedral-heights-washington-2?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2028004100.0,107,4.0,"[Category(name='Tapas/Small Plates', alias='tapasmallplates'), Category(name='Spanish', alias='spanish'), Category(name='Wine Bars', alias='wine_bars')]","I came here last night with my girlfriend :)
We were seated right away, and service was prompt.
In particular I want to say a big thank you to makenna and...",['3310 Wisconsin Ave NW'],Washington,DC,US,20016.0,,"['3310 Wisconsin Ave NW', 'Washington, DC 20016']",,,,0.0,0.0,Level 5,False
120,120,157,157,cafe-deluxe-washington,Cafe Deluxe,False,False,https://www.yelp.com/biz/cafe-deluxe-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2026862233.0,270,3.5,"[Category(name='Breakfast & Brunch', alias='breakfast_brunch'), Category(name='American (Traditional)', alias='tradamerican')]","I had the best salad ever--salmon, arugula, spiced walnuts and other delicious stuff.  Should have reviewed it right away, because I already forgot what...",['3228 Wisconsin Ave Nw'],Washington,DC,US,20016.0,,"['3228 Wisconsin Ave Nw', 'Washington, DC 20016']",,single_platform,,0.0,0.0,Level 6,False
121,121,158,158,dc-boathouse-washington,DC Boathouse,False,False,https://www.yelp.com/biz/dc-boathouse-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2023622628.0,44,3.0,"[Category(name='American (Traditional)', alias='tradamerican')]",I love this place. Friendly cozy and both single and family friendly. Extensive menu with something to please everyone including children. Feels like a true...,['5441 MacArthur Blvd NW'],Washington,DC,US,20016.0,['Palisades'],"['5441 MacArthur Blvd NW', 'Palisades', 'Washington, DC 20016']",,,,0.0,0.0,Level 2,False
122,122,159,159,open-city-at-the-national-cathedral-washington-3,Open City At the National Cathedral,False,False,https://www.yelp.com/biz/open-city-at-the-national-cathedral-washington-3?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2029657670.0,32,4.0,"[Category(name='Bars', alias='bars'), Category(name='Cafes', alias='cafes'), Category(name='Diners', alias='diners')]","Took cover under the overhang at the entrance of cafe when the sky opened and it started to pour monster drops.

Decided to go in - super quaint and lovely,...",['3101 Wisconsin Avenue NW'],Washington,DC,US,20015.0,,"['3101 Wisconsin Avenue NW', 'Washington, DC 20015']",,,,0.0,0.0,Level 2,False
123,123,160,160,caribbean-citations-washington-4,Caribbean Citations,False,False,https://www.yelp.com/biz/caribbean-citations-washington-4?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2027508744.0,45,3.5,"[Category(name='Caribbean', alias='caribbean')]",Truly some of the best jerk chicken I've tasted in the DMV area. These guys know what they're doing! The other dishes are just as delicious. You walk in and...,['1208 Maple View Pl SE'],Washington,DC,US,20020.0,['Anacostia'],"['1208 Maple View Pl SE', 'Anacostia', 'Washington, DC 20020']",,,,0.0,0.0,Level 2,False
124,124,161,161,uniontown-bar-and-grill-washington-3,Uniontown Bar And Grill,False,False,https://www.yelp.com/biz/uniontown-bar-and-grill-washington-3?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2024502536.0,50,3.5,"[Category(name='American (Traditional)', alias='tradamerican'), Category(name='Lounges', alias='lounges'), Category(name='Cajun/Creole', alias='cajun')]","One of my close friends doesn't like coming to se , but I enjoy myself . I know that this business is not in a good area But they play great music have...",['2200 Martin Luther King Jr Ave SE'],Washington,DC,US,20020.0,['Anacostia'],"['2200 Martin Luther King Jr Ave SE', 'Anacostia', 'Washington, DC 20020']",,,,0.0,0.0,Level 2,False
125,125,162,162,big-chair-coffee-and-grill-washington,Big Chair Coffee & Grill,False,False,https://www.yelp.com/biz/big-chair-coffee-and-grill-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2026783738.0,49,3.5,"[Category(name='American (Traditional)', alias='tradamerican'), Category(name='Coffee & Tea', alias='coffee'), Category(name='Bars', alias='bars')]",WTF! You can take it either or how missy spells it! Ok so I came here since its around the corner. I sat at the window table. There were only 8 people in...,['2122 Marthin Luther King Jr Ave SE'],Washington,DC,US,20020.0,['Anacostia'],"['2122 Marthin Luther King Jr Ave SE', 'Anacostia', 'Washington, DC 20020']",,single_platform,,0.0,0.0,Level 2,False
126,126,163,163,kings-cafe-washington,King's Cafe,False,False,https://www.yelp.com/biz/kings-cafe-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2028890333.0,2,4.0,"[Category(name='Cafes', alias='cafes'), Category(name='Sandwiches', alias='sandwiches')]","We recently moved offices, and now we're just a short two minute walk from King's Cafe.  Lucky me - I seemed to have stumbled across the 2nd jewel of carry...",['2100 Martin Luther King Jr Ave SE'],Washington,DC,US,20020.0,['Anacostia'],"['2100 Martin Luther King Jr Ave SE', 'Anacostia', 'Washington, DC 20020']",,,,0.0,0.0,Level 1,False
127,127,164,164,mamas-kitchen-washington,Mama's Kitchen,False,False,https://www.yelp.com/biz/mamas-kitchen-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2026786262.0,74,3.5,"[Category(name='Pizza', alias='pizza'), Category(name='Sandwiches', alias='sandwiches'), Category(name='Chicken Wings', alias='chicken_wings')]","I love mamas kitchen from their sandwiches to their pizza. A very very cute mom and pop spot in Anacostia with great food and friendly attitudes!

If you...",['2028 Martin Luther King Jr Ave SE'],Washington,DC,US,20020.0,['Anacostia'],"['2028 Martin Luther King Jr Ave SE', 'Anacostia', 'Washington, DC 20020']",,eat24,,0.0,0.0,Level 4,False
128,128,165,165,king-city-restaurant-washington,King City Restaurant,False,False,https://www.yelp.com/biz/king-city-restaurant-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2028896337.0,4,3.0,"[Category(name='Cantonese', alias='cantonese')]","The food here is pretty good, what I like about it here is that it's cooked to order, and it's burning hot when you get it (a warning for those who want to...",['2403 Martin Luther King J'],Washington,DC,US,20020.0,['Anacostia'],"['2403 Martin Luther King J', 'Anacostia', 'Washington, DC 20020']",,,,0.0,0.0,Level 1,False
129,129,166,166,turning-natural-washington,Turning Natural,False,False,https://www.yelp.com/biz/turning-natural-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2028008828.0,32,4.5,"[Category(name='Vegetarian', alias='vegetarian'), Category(name='Juice Bars & Smoothies', alias='juicebars')]","Jerri is a GENIUS! THIS is by far one of my favorite small businesses to patron. The concepts are well thought out, and designed with health and wellness in...",['2025 Martin Luther King Jr Ave SE'],Washington,DC,US,20020.0,['Anacostia'],"['2025 Martin Luther King Jr Ave SE', 'Anacostia', 'Washington, DC 20020']",,single_platform,,0.0,0.0,Level 2,False
130,130,167,167,sals-best-pizza-and-wings-washington,Sal's Best Pizza and Wings,False,False,https://www.yelp.com/biz/sals-best-pizza-and-wings-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2028897257.0,1,4.0,"[Category(name='Chicken Wings', alias='chicken_wings'), Category(name='Pizza', alias='pizza')]","I don' t know about the pizza and wings here, but I really enjoyed their chicken curry masala platter.  It was curried chicken, seasoned rice, chickpea...",['1243 Good Hope Rd'],Washington,DC,US,20020.0,['Anacostia'],"['1243 Good Hope Rd', 'Anacostia', 'Washington, DC 20020']",,,,0.0,0.0,Level 1,False
131,131,168,168,art-drenaline-cafe-washington,Art-drenaline Cafe,False,False,https://www.yelp.com/biz/art-drenaline-cafe-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2023065545.0,17,4.5,"[Category(name='Coffee & Tea', alias='coffee'), Category(name='Juice Bars & Smoothies', alias='juicebars'), Category(name='Cafes', alias='cafes')]","Food was really good and tasted fresh (tuna melt, flat bread pizza with no cheese) 
Staff was very helpful, and friendly! 
I like the setup! 
it's inside of...","['Anacostia Art Ctr', '1231 Good Hope Rd SE']",Washington,DC,US,20020.0,['Anacostia'],"['Anacostia Art Ctr', '1231 Good Hope Rd SE', 'Anacostia', 'Washington, DC 20020']",,,,0.0,0.0,Level 2,False
132,132,169,169,capitol-hill-crab-cakes-washington,Capitol Hill Crab Cakes,False,False,https://www.yelp.com/biz/capitol-hill-crab-cakes-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2026785000.0,93,4.0,"[Category(name='American (New)', alias='newamerican'), Category(name='Seafood', alias='seafood')]","Dag gone! They got it right here! Great food. Some of the best crab cakes I've ever had. I big on seafood so I know. 
Staff is friendly and prompt. 

No...",['1243 Good Hope Road SE'],Washington,DC,US,20020.0,['Anacostia'],"['1243 Good Hope Road SE', 'Anacostia', 'Washington, DC 20020']",,single_platform,,0.0,0.0,Level 4,False
133,133,170,170,good-hope-carry-out-washington,Good Hope Carry-Out,False,False,https://www.yelp.com/biz/good-hope-carry-out-washington?adjust_creative=YBtChIPsSg-V6bC8n2FhXA&utm_campaign=yelp_api&utm_medium=api_v2_search&utm_source=YBtChIPsSg-V6bC8n2FhXA,2026787383.0,11,3.5,"[Category(name='Fast Food', alias='hotdogs')]","Great carry out. Nice and clean. The Mumbo sauce is the best I've ever had! I come here whenever I'm craving wings. Always parking, quick service. I called...",['1350 Good Hope Rd SE'],Washington,DC,US,20020.0,['Anacostia'],"['1350 Good Hope Rd SE', 'Anacostia', 'Washington, DC 20020']",,,,0.0,0.0,Level 2,False
